Date_reported,Country,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2023-02-12,India,124.0,44684118,0.0,530750
2023-02-13,India,79.0,44684197,0.0,530750
2023-02-14,India,77.0,44684274,3.0,530753
2023-02-15,India,102.0,44684376,3.0,530756
2023-02-16,India,126.0,44684502,1.0,530757
2023-02-17,India,156.0,44684658,0.0,530757
2023-02-18,India,117.0,44684775,0.0,530757
2023-02-19,India,142.0,44684917,3.0,530760
2023-02-20,India,120.0,44685037,1.0,530761
2023-02-21,India,95.0,44685132,0.0,530761
2023-02-22,India,125.0,44685257,1.0,530762
2023-02-23,India,193.0,44685450,1.0,530763
2023-02-24,India,169.0,44685619,1.0,530764
2023-02-25,India,180.0,44685799,0.0,530764
2023-02-26,India,218.0,44686017,5.0,530769
2023-02-27,India,185.0,44686202,1.0,530770
2023-02-28,India,169.0,44686371,1.0,530771
2023-03-01,India,240.0,44686611,1.0,530772
2023-03-02,India,268.0,44686879,0.0,530772
2023-03-03,India,283.0,44687162,0.0,530772
2023-03-04,India,334.0,44687496,3.0,530775
2023-03-05,India,324.0,44687820,0.0,530775
2023-03-06,India,281.0,44688101,0.0,530775
2023-03-07,India,266.0,44688367,0.0,530775
2023-03-08,India,326.0,44688693,0.0,530775
2023-03-09,India,379.0,44689072,1.0,530776
2023-03-10,India,440.0,44689512,3.0,530779
2023-03-11,India,456.0,44689968,1.0,530780
2023-03-12,India,524.0,44690492,1.0,530781
2023-03-13,India,444.0,44690936,1.0,530782
2023-03-14,India,402.0,44691338,2.0,530784
2023-03-15,India,618.0,44691956,5.0,530789
2023-03-16,India,754.0,44692710,1.0,530790
2023-03-17,India,796.0,44693506,5.0,530795
2023-03-18,India,843.0,44694349,4.0,530799
2023-03-19,India,1071.0,44695420,3.0,530802
2023-03-20,India,918.0,44696338,4.0,530806
2023-03-21,India,646.0,44696984,2.0,530808
2023-03-22,India,1134.0,44698118,5.0,530813
2023-03-23,India,1300.0,44699418,3.0,530816
2023-03-24,India,1249.0,44700667,2.0,530818
2023-03-25,India,1590.0,44702257,6.0,530824
2023-03-26,India,1890.0,44704147,7.0,530831
2023-03-27,India,1805.0,44705952,6.0,530837
2023-03-28,India,1573.0,44707525,4.0,530841
2023-03-29,India,2151.0,44709676,7.0,530848
2023-03-30,India,3016.0,44712692,14.0,530862
2023-03-31,India,3094.0,44715786,5.0,530867
2023-04-01,India,2995.0,44718781,9.0,530876
2023-04-02,India,3824.0,44722605,5.0,530881
2023-04-03,India,3641.0,44726246,11.0,530892
2023-04-04,India,3038.0,44729284,9.0,530901
2023-04-05,India,4435.0,44733719,15.0,530916
2023-04-06,India,5335.0,44739054,13.0,530929
2023-04-07,India,6050.0,44745104,14.0,530943
2023-04-08,India,6155.0,44751259,11.0,530954
2023-04-09,India,5357.0,44756616,11.0,530965
2023-04-10,India,5880.0,44762496,14.0,530979
2023-04-11,India,5676.0,44768172,21.0,531000
2023-04-12,India,7830.0,44776002,16.0,531016
2023-04-13,India,10158.0,44786160,19.0,531035
2023-04-14,India,11109.0,44797269,29.0,531064
2023-04-15,India,10753.0,44808022,27.0,531091
2023-04-16,India,10093.0,44818115,23.0,531114
2023-04-17,India,9111.0,44827226,27.0,531141
2023-04-18,India,7633.0,44834859,11.0,531152
2023-04-19,India,10542.0,44845401,38.0,531190
2023-04-20,India,12591.0,44857992,40.0,531230
2023-04-21,India,11692.0,44869684,28.0,531258
2023-04-22,India,12193.0,44881877,42.0,531300
2023-04-23,India,10112.0,44891989,29.0,531329
2023-04-24,India,6904.0,44898893,16.0,531345
2023-04-25,India,6934.0,44905827,24.0,531369
2023-04-26,India,9629.0,44915456,29.0,531398
2023-04-27,India,9355.0,44924811,26.0,531424
2023-04-28,India,7533.0,44932344,44.0,531468
2023-04-29,India,7171.0,44939515,40.0,531508
2023-04-30,India,5874.0,44945389,25.0,531533
2023-05-01,India,4282.0,44949671,14.0,531547
2023-05-02,India,3325.0,44952996,17.0,531564
2023-05-03,India,3720.0,44956716,20.0,531584
2023-05-04,India,3962.0,44960678,22.0,531606
2023-05-05,India,3611.0,44964289,36.0,531642
2023-05-06,India,2961.0,44967250,17.0,531659
2023-05-07,India,2380.0,44969630,21.0,531680
2023-05-08,India,1839.0,44971469,12.0,531692
2023-05-09,India,1331.0,44972800,15.0,531707
2023-05-10,India,2109.0,44974909,15.0,531722
2023-05-11,India,1690.0,44976599,14.0,531736
2023-05-12,India,1580.0,44978179,17.0,531753
2023-05-13,India,1223.0,44979402,14.0,531767
2023-05-14,India,1272.0,44980674,3.0,531770
2023-05-15,India,801.0,44981475,8.0,531778
2023-05-16,India,656.0,44982131,12.0,531790
2023-05-17,India,1021.0,44983152,4.0,531794
2023-05-18,India,906.0,44984058,20.0,531814
2023-05-19,India,865.0,44984923,4.0,531818
2023-05-20,India,782.0,44985705,6.0,531824
2023-05-21,India,756.0,44986461,8.0,531832
2023-05-22,India,473.0,44986934,7.0,531839
2023-05-23,India,405.0,44987339,4.0,531843
2023-05-24,India,552.0,44987891,6.0,531849
2023-05-25,India,535.0,44988426,5.0,531854
2023-05-26,India,490.0,44988916,2.0,531856
2023-05-27,India,425.0,44989341,3.0,531859
2023-05-28,India,403.0,44989744,5.0,531864
2023-05-29,India,310.0,44990054,2.0,531866
2023-05-30,India,224.0,44990278,1.0,531867
2023-05-31,India,310.0,44990588,3.0,531870
2023-06-01,India,288.0,44990876,2.0,531872
2023-06-02,India,267.0,44991143,2.0,531874
2023-06-03,India,237.0,44991380,4.0,531878
2023-06-04,India,202.0,44991582,2.0,531880
2023-06-05,India,174.0,44991756,2.0,531882
2023-06-06,India,124.0,44991880,2.0,531884
2023-06-07,India,214.0,44992094,0.0,531884
2023-06-08,India,199.0,44992293,2.0,531886
2023-06-09,India,169.0,44992462,2.0,531888
2023-06-10,India,186.0,44992648,0.0,531888
2023-06-11,India,140.0,44992788,3.0,531891
2023-06-12,India,92.0,44992880,0.0,531891
2023-06-13,India,80.0,44992960,1.0,531892
2023-06-14,India,120.0,44993080,0.0,531892
2023-06-15,India,106.0,44993186,1.0,531893
2023-06-16,India,96.0,44993282,0.0,531893
2023-06-17,India,108.0,44993390,0.0,531893
2023-06-18,India,90.0,44993480,2.0,531895
2023-06-19,India,63.0,44993543,1.0,531896
2023-06-20,India,36.0,44993579,1.0,531897
2023-06-21,India,92.0,44993671,1.0,531898
2023-06-22,India,95.0,44993766,2.0,531900
2023-06-23,India,51.0,44993817,2.0,531902
2023-06-24,India,55.0,44993872,1.0,531903
2023-06-25,India,80.0,44993952,0.0,531903
2023-06-26,India,47.0,44993999,0.0,531903
2023-06-27,India,33.0,44994032,0.0,531903
2023-06-28,India,65.0,44994097,2.0,531905
2023-06-29,India,47.0,44994144,0.0,531905
2023-06-30,India,44.0,44994188,0.0,531905
2023-07-01,India,40.0,44994228,1.0,531906
2023-07-02,India,53.0,44994281,1.0,531907
2023-07-03,India,44.0,44994325,1.0,531908
2023-07-04,India,26.0,44994351,0.0,531908
2023-07-05,India,56.0,44994407,2.0,531910
2023-07-06,India,42.0,44994449,0.0,531910
2023-07-07,India,45.0,44994494,2.0,531912
2023-07-08,India,49.0,44994543,0.0,531912
2023-07-09,India,32.0,44994575,1.0,531913
2023-07-10,India,24.0,44994599,0.0,531913
2023-07-11,India,20.0,44994619,0.0,531913
2023-07-12,India,46.0,44994665,0.0,531913
2023-07-13,India,48.0,44994713,0.0,531913
2023-07-14,India,52.0,44994765,1.0,531914
2023-07-15,India,54.0,44994819,0.0,531914
2023-07-16,India,59.0,44994878,1.0,531915
2023-07-17,India,43.0,44994921,0.0,531915
2023-07-18,India,34.0,44994955,0.0,531915
2023-07-19,India,49.0,44995004,0.0,531915
2023-07-20,India,51.0,44995055,0.0,531915
2023-07-21,India,109.0,44995164,0.0,531915
2023-07-22,India,60.0,44995224,0.0,531915
2023-07-23,India,40.0,44995264,0.0,531915
2023-07-24,India,47.0,44995311,0.0,531915
2023-07-25,India,21.0,44995332,0.0,531915
